"Population with at least some secondary education (% ages 25 and older)"
"Dimension: Education"
"SDG 4.4 By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship"
"Definition: Percentage of the population ages 25 and older that has reached (but not necessarily completed) a secondary level of education."
"Source: UNESCO Institute for Statistics (2020) and Barro and Lee (2018)."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2019",""
"33"," Cyprus","51.2","","58.9","","64.7","","69.2","","75.8","","75.7","","78.7","","79.7","","79.0","","78.6","","80.3","","81.0","","81.8","","81.8","a"
"27"," Czechia","58.8","","69.4","","77.8","","99.8","","99.8","","99.8","","99.8","","99.8","","99.8","","99.8","","99.8","","99.9","","99.9","","100.0","a"
"162"," Côte d'Ivoire","12.7","","14.7","","17.3","","20.0","","21.9","","22.4","","23.0","","23.6","","24.2","","24.9","","25.5","","26.1","","26.1","","26.8","a,b"
"10"," Denmark","51.1","","54.5","","56.9","","98.6","","96.4","","96.9","","96.0","","99.6","","89.5","","90.7","","89.3","","90.2","","91.0","","90.9","a"
"88"," Dominican Republic","29.5","","34.6","","39.6","","42.9","","52.6","","53.8","","54.4","","55.2","","56.4","","56.6","","56.7","","56.6","","56.7","","56.9","a"
"86"," Ecuador","35.3","","38.1","","37.6","","38.8","","44.7","","45.3","","46.8","","47.9","","48.8","","52.2","","51.9","","52.9","","52.9","","53.0","a"
"116"," Egypt","24.5","","29.7","","36.3","","44.0","","54.8","","57.4","","60.0","","62.6","","65.2","","67.8","","70.4","","73.0","","73.0","","73.0","a,b"
"124"," El Salvador","16.3","","21.4","","29.0","","36.9","","41.6","","38.6","","39.8","","41.0","","41.0","","41.0","","43.2","","42.8","","42.8","","42.8","a"
"29"," Estonia","58.8","","74.8","","87.3","","93.6","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","a"
"138"," Eswatini (Kingdom of)","28.6","","33.2","","37.6","","18.5","","23.8","","25.1","","26.3","","27.6","","28.8","","28.8","","30.1","","31.3","","32.6","","33.8","a,b"
"173"," Ethiopia","..","","..","","..","","..","","11.1","","12.5","","13.3","","14.1","","14.9","","15.8","","15.8","","15.8","","17.1","","17.2","a,c"
"93"," Fiji","52.4","","75.6","","67.3","","57.8","","64.3","","66.5","","68.6","","70.8","","72.9","","72.9","","75.1","","78.7","","78.7","","78.7","a"
"11"," Finland","44.4","","56.4","","44.4","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","a"
"26"," France","48.3","","60.5","","70.6","","74.1","","79.2","","79.8","","80.5","","81.4","","82.5","","83.0","","83.5","","84.0","","84.0","","84.0","a"
"119"," Gabon","23.4","","29.8","","36.1","","40.8","","45.2","","47.4","","49.6","","51.8","","54.1","","54.1","","56.3","","57.6","","57.6","","58.8","a,b"
"172"," Gambia","9.8","","14.5","","16.1","","20.0","","24.3","","26.2","","28.1","","30.0","","31.9","","31.9","","33.8","","35.3","","36.8","","36.8","a,d"
"61"," Georgia","..","","..","","91.0","","92.4","","..","","..","","95.6","","96.2","","96.7","","96.7","","98.0","","97.5","","98.0","","98.0","a"
"6"," Germany","48.9","","62.8","","73.4","","96.9","","96.4","","96.6","","96.6","","96.6","","96.7","","96.5","","96.3","","96.2","","96.1","","96.1","a"
"138"," Ghana","41.4","","46.2","","47.8","","50.6","","54.3","","55.7","","57.1","","58.4","","59.8","","59.8","","61.2","","62.1","","63.1","","63.1","a,b"
"32"," Greece","40.4","","46.8","","52.8","","58.3","","63.1","","64.2","","65.3","","66.4","","67.5","","67.5","","69.2","","69.2","","64.8","","64.8","a"
"74"," Grenada","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","0.0","a"
"127"," Guatemala","12.7","","14.8","","17.1","","14.8","","21.0","","22.6","","24.2","","25.4","","36.8","","36.8","","37.8","","37.8","","37.8","","38.1","a"
"178"," Guinea","..","","..","","..","","..","","11.7","","11.4","","11.1","","10.8","","10.6","","11.1","","11.7","","11.7","","11.7","","11.8","a,c"
"122"," Guyana","31.4","","37.5","","45.6","","49.7","","54.5","","56.1","","57.7","","59.3","","60.9","","60.9","","62.5","","63.3","","63.3","","64.2","a,b"
"170"," Haiti","13.6","","17.4","","21.6","","25.2","","28.5","","29.4","","30.3","","31.1","","32.0","","32.0","","32.9","","33.2","","33.2","","33.5","a,b"
"132"," Honduras","19.0","","22.6","","25.4","","26.8","","25.6","","27.5","","27.0","","29.7","","32.3","","32.3","","33.5","","32.3","","31.0","","31.0","a"
"4"," Hong Kong, China (SAR)","53.9","","57.0","","58.1","","71.2","","74.0","","75.4","","76.1","","76.8","","77.4","","78.4","","78.9","","79.4","","79.4","","79.4","a"
"40"," Hungary","40.8","","69.6","","87.3","","93.4","","97.9","","98.2","","98.3","","98.4","","96.6","","96.6","","96.8","","96.8","","97.2","","97.4","a"
"4"," Iceland","43.1","","48.2","","53.4","","91.3","","95.3","","96.0","","96.8","","97.6","","98.4","","99.2","","100.0","","100.0","","100.0","","100.0","a,f"
"131"," India","24.0","","26.9","","30.4","","37.4","","42.1","","37.5","","37.9","","38.3","","38.5","","38.8","","39.0","","39.2","","39.2","","39.3","a"
"107"," Indonesia","19.1","","22.4","","21.0","","43.3","","43.4","","44.5","","45.4","","46.4","","47.3","","47.3","","48.8","","48.8","","50.9","","50.9","a"
"70"," Iran (Islamic Republic of)","25.6","","33.8","","41.2","","66.0","","62.5","","63.6","","64.7","","67.7","","68.5","","69.2","","69.8","","69.8","","69.8","","70.2","a"
"123"," Iraq","18.4","","25.4","","30.2","","36.8","","39.0","","40.7","","42.3","","44.0","","45.6","","45.6","","47.3","","47.7","","48.0","","48.0","a"
"2"," Ireland","58.3","","65.9","","72.0","","74.6","","78.7","","79.6","","81.5","","83.5","","85.5","","87.5","","87.9","","80.8","","80.8","","81.1","a,f"
"19"," Israel","68.4","","70.9","","73.5","","75.3","","84.7","","85.4","","85.8","","88.4","","88.8","","89.1","","89.1","","89.1","","89.1","","89.3","a"
"29"," Italy","49.7","","57.6","","64.5","","68.8","","73.8","","74.8","","75.7","","79.0","","77.6","","78.5","","79.0","","79.6","","79.6","","79.7","a"
"101"," Jamaica","33.7","","47.1","","61.0","","66.2","","..","","58.0","","59.8","","61.6","","63.4","","65.2","","65.7","","66.3","","66.3","","66.2","a"
"19"," Japan","65.6","","69.9","","74.2","","82.2","","86.4","","88.3","","89.5","","90.7","","91.8","","91.8","","93.0","","93.3","","93.6","","93.8","a,b"
"102"," Jordan","35.6","","48.1","","55.5","","56.4","","74.1","","75.9","","77.7","","79.5","","81.3","","81.3","","83.1","","83.5","","84.0","","84.2","a,b"
"51"," Kazakhstan","63.1","","76.2","","89.0","","99.3","","99.6","","99.7","","99.8","","99.9","","100.0","","100.0","","98.9","","98.8","","99.5","","99.5","a"
"143"," Kenya","15.0","","18.0","","21.4","","27.4","","28.6","","29.4","","30.3","","31.2","","32.0","","32.0","","34.0","","34.6","","35.2","","35.2","a,b"
"134"," Kiribati","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","0.0","a"
"23"," Korea (Republic of)","61.5","","73.0","","77.7","","80.5","","82.9","","83.5","","84.0","","84.6","","85.2","","85.7","","85.9","","86.0","","86.0","","86.0","a"
"64"," Kuwait","44.5","","47.1","","49.0","","43.6","","52.5","","54.2","","56.0","","50.8","","57.4","","50.8","","51.0","","51.2","","51.5","","51.5","a"
"120"," Kyrgyzstan","66.5","","72.5","","79.8","","86.2","","95.6","","96.2","","96.9","","97.5","","98.1","","98.7","","98.6","","98.4","","98.4","","98.4","a,b"
"137"," Lao People's Democratic Republic","12.2","","16.4","","20.6","","25.1","","29.8","","31.5","","33.1","","34.8","","36.4","","36.4","","38.1","","39.2","","40.4","","40.5","a,b"
"37"," Latvia","59.7","","75.8","","82.7","","98.0","","98.7","","98.8","","98.9","","99.0","","99.4","","99.3","","99.2","","99.6","","100.0","","100.0","a,f"
"92"," Lebanon","..","","..","","..","","..","","54.1","","54.1","","54.1","","54.1","","54.1","","54.1","","54.3","","54.3","","54.9","","54.9","a,g"
"165"," Lesotho","10.5","","12.5","","14.9","","32.8","","20.7","","20.7","","20.6","","20.5","","20.4","","23.0","","28.1","","29.0","","30.0","","30.1","a,e"
"175"," Liberia","18.7","","21.9","","23.5","","25.0","","9.4","","14.1","","18.9","","23.6","","28.3","","28.3","","28.7","","29.0","","29.0","","29.2","a,b"
"105"," Libya","22.8","","28.8","","36.3","","42.7","","48.5","","50.1","","51.8","","53.4","","55.1","","55.1","","56.7","","57.4","","57.4","","57.5","a,e"
"34"," Lithuania","69.6","","76.4","","83.1","","87.0","","91.0","","91.6","","91.4","","92.3","","93.1","","93.8","","95.2","","95.6","","95.6","","95.9","a"
"23"," Luxembourg","52.2","","58.9","","62.9","","71.7","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","","100.0","a"
"164"," Madagascar","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","0.0","a"
"174"," Malawi","6.2","","6.9","","8.6","","10.0","","16.3","","17.1","","17.9","","18.8","","19.6","","19.6","","20.4","","21.1","","21.8","","21.9","a,b"
"62"," Malaysia","40.3","","50.5","","54.4","","46.5","","68.2","","69.2","","70.2","","71.2","","72.2","","73.2","","74.2","","74.2","","74.2","","74.7","a"
"95"," Maldives","30.5","","27.0","","23.1","","16.3","","27.3","","30.1","","33.1","","36.1","","39.1","","42.1","","45.1","","47.1","","47.1","","47.6","a,c"
"184"," Mali","2.8","","3.6","","4.0","","10.3","","10.8","","10.9","","11.1","","11.2","","11.4","","11.5","","12.3","","13.1","","13.1","","13.1","a,d"
"28"," Malta","47.2","","52.1","","38.9","","63.2","","68.1","","69.7","","73.3","","75.6","","76.9","","77.6","","78.2","","80.2","","82.2","","82.2","a"
"117"," Marshall Islands","..","","..","","..","","..","","..","","92.1","","92.1","","92.1","","92.1","","92.1","","92.1","","92.1","","92.1","","92.1","a"
"157"," Mauritania","5.1","","7.5","","9.8","","12.2","","14.4","","15.1","","15.8","","16.6","","17.3","","17.3","","18.0","","18.4","","18.8","","19.0","a,b"
"66"," Mauritius","33.0","","38.3","","39.1","","47.6","","..","","53.6","","56.1","","58.3","","60.4","","62.6","","64.7","","65.8","","66.9","","67.2","a,b"
"74"," Mexico","30.6","","38.3","","40.0","","46.9","","52.8","","55.4","","58.0","","56.5","","57.4","","59.3","","59.7","","61.1","","63.2","","63.2","a"
"136"," Micronesia (Federated States of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","0.0","a"
"90"," Moldova (Republic of)","70.2","","76.7","","81.8","","84.6","","93.8","","94.3","","95.0","","95.5","","96.2","","96.2","","96.4","","96.4","","97.3","","97.3","a"
"99"," Mongolia","71.8","","74.8","","80.2","","82.8","","84.7","","85.5","","86.3","","87.0","","87.8","","87.8","","88.5","","88.8","","88.8","","89.0","a,d"
"48"," Montenegro","..","","..","","..","","84.9","","88.5","","89.2","","89.2","","89.2","","90.7","","90.7","","91.1","","91.1","","91.6","","91.6","a,d"
"121"," Morocco","14.5","","17.8","","21.4","","22.7","","25.3","","26.3","","27.4","","28.4","","29.4","","29.4","","30.4","","31.3","","32.2","","32.4","a,b"
"181"," Mozambique","1.9","","2.5","","2.5","","3.2","","10.9","","12.1","","13.3","","14.5","","15.6","","16.8","","16.8","","16.8","","16.9","","16.9","a"
"147"," Myanmar","11.7","","13.3","","14.5","","16.2","","19.2","","20.3","","21.5","","22.6","","23.8","","23.8","","24.9","","25.8","","25.8","","25.8","a,b"
"130"," Namibia","33.6","","31.0","","27.7","","30.6","","33.9","","35.0","","36.2","","37.4","","38.5","","38.5","","39.7","","40.4","","41.1","","41.2","a,b"
"142"," Nepal","17.3","","18.3","","19.2","","23.2","","27.4","","28.5","","29.7","","30.9","","32.0","","32.0","","33.2","","34.6","","35.9","","36.2","a,b"
"8"," Netherlands","80.0","","83.0","","84.9","","88.4","","88.8","","88.7","","89.0","","87.8","","88.2","","88.2","","88.3","","88.3","","88.9","","88.9","a"
"14"," New Zealand","63.2","","65.6","","67.7","","67.0","","92.9","","95.2","","95.1","","96.9","","98.7","","98.9","","98.9","","98.9","","96.9","","97.2","a,f"
"128"," Nicaragua","20.2","","23.1","","25.9","","33.8","","38.9","","40.4","","41.9","","43.5","","45.0","","45.0","","46.5","","47.5","","47.5","","47.8","a,b"
"189"," Niger","1.9","","2.9","","3.8","","4.7","","5.2","","5.4","","5.6","","5.8","","6.1","","6.1","","6.3","","6.6","","6.7","","6.7","a"
"82"," North Macedonia","..","","..","","..","","..","","..","","..","","..","","..","","..","","47.8","","48.2","","49.2","","49.8","","49.9","a,d"
"1"," Norway","66.0","","72.2","","77.7","","96.6","","93.9","","97.1","","96.6","","96.2","","95.3","","95.7","","95.4","","94.8","","94.9","","94.9","a"
"60"," Oman","..","","..","","..","","45.1","","52.3","","54.4","","56.6","","58.8","","58.8","","58.8","","66.4","","66.6","","66.6","","66.6","a"
"154"," Pakistan","16.5","","20.2","","23.5","","32.5","","33.4","","33.2","","35.0","","35.4","","37.3","","37.3","","37.2","","36.4","","37.2","","37.3","a"
"50"," Palau","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","97.1","","97.1","","97.1","","97.1","a"
"115"," Palestine, State of","..","","..","","..","","45.4","","52.7","","54.3","","56.7","","58.0","","58.8","","60.4","","61.1","","62.7","","64.2","","64.2","a"
"57"," Panama","44.0","","50.0","","54.4","","56.8","","61.1","","63.0","","64.9","","66.7","","68.6","","70.5","","71.2","","71.2","","72.2","","72.2","a,e"
"155"," Papua New Guinea","11.7","","14.1","","12.4","","11.2","","11.1","","11.3","","11.4","","11.6","","11.7","","11.7","","11.9","","12.2","","12.5","","12.5","a,b"
"103"," Paraguay","27.2","","27.1","","27.3","","41.7","","35.9","","38.6","","42.6","","46.5","","46.6","","48.0","","47.8","","48.9","","50.1","","50.1","a"
"79"," Peru","43.1","","48.3","","53.8","","63.5","","59.1","","59.5","","61.1","","61.9","","61.5","","62.2","","62.9","","63.5","","64.1","","64.1","a"
"107"," Philippines","45.9","","51.1","","49.1","","59.7","","66.6","","68.1","","69.6","","70.1","","71.6","","71.6","","73.2","","73.2","","73.2","","73.2","a,b"
"35"," Poland","50.5","","65.0","","74.2","","77.9","","80.9","","81.7","","82.3","","83.1","","83.9","","84.6","","85.3","","85.4","","85.4","","85.8","a"
"38"," Portugal","22.5","","25.7","","29.8","","35.3","","41.3","","45.0","","47.2","","49.3","","51.4","","52.7","","54.2","","55.2","","54.3","","54.3","a"
"45"," Qatar","40.3","","44.8","","48.5","","55.2","","46.1","","52.6","","60.5","","69.5","","68.4","","67.9","","67.5","","68.0","","68.0","","68.2","a"
"49"," Romania","70.1","","76.1","","80.6","","83.9","","87.3","","88.2","","88.9","","89.4","","89.1","","89.5","","90.0","","90.5","","90.5","","90.8","a"
"52"," Russian Federation","77.2","","83.9","","90.1","","92.0","","90.9","","91.8","","92.8","","93.7","","94.6","","95.6","","95.6","","95.6","","95.9","","95.9","a"
"160"," Rwanda","3.6","","4.0","","5.2","","6.7","","..","","..","","11.8","","11.7","","11.5","","11.9","","12.3","","12.7","","13.1","","13.1","a"
"86"," Saint Lucia","..","","..","","..","","..","","..","","..","","..","","45.2","","45.2","","45.2","","45.9","","45.9","","45.9","","46.0","a"
"111"," Samoa","..","","..","","..","","..","","..","","72.5","","73.5","","74.5","","74.5","","74.5","","74.5","","74.5","","74.5","","74.9","a,g"
"135"," Sao Tome and Principe","..","","..","","..","","..","","..","","..","","37.7","","37.7","","37.7","","37.7","","38.9","","38.9","","40.8","","40.8","a"
"40"," Saudi Arabia","34.7","","38.6","","43.3","","48.8","","59.5","","61.8","","64.2","","65.8","","66.6","","67.3","","68.1","","68.8","","68.8","","68.8","a"
"168"," Senegal","8.5","","10.0","","11.7","","7.5","","10.1","","10.8","","12.3","","13.9","","14.9","","15.9","","16.8","","17.8","","17.8","","17.8","a"
"64"," Serbia","41.8","","48.5","","56.9","","72.7","","85.6","","84.2","","85.0","","85.8","","86.7","","88.6","","89.5","","89.8","","89.8","","89.8","a"
"182"," Sierra Leone","7.2","","9.3","","10.9","","12.7","","15.7","","17.5","","19.4","","21.3","","23.1","","23.1","","25.0","","25.6","","26.3","","26.5","a,b"
"11"," Singapore","29.7","","41.9","","49.3","","70.8","","76.2","","76.7","","77.4","","78.1","","78.6","","79.4","","79.6","","80.0","","81.4","","81.4","a"
"39"," Slovakia","60.4","","72.1","","73.2","","91.2","","..","","97.1","","99.3","","99.3","","99.3","","99.3","","99.3","","99.3","","99.3","","99.3","a"
"22"," Slovenia","79.6","","86.3","","92.5","","94.1","","95.4","","96.0","","96.9","","97.1","","97.6","","98.1","","97.6","","97.8","","97.8","","97.8","a"
"114"," South Africa","38.8","","52.0","","55.6","","64.3","","71.6","","72.2","","74.3","","74.6","","74.9","","75.7","","75.7","","75.5","","75.5","","75.5","a"
"185"," South Sudan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","33.2","","33.2","","33.2","","33.1","a,g"
"25"," Spain","33.9","","48.3","","60.1","","62.0","","67.4","","68.8","","69.9","","71.8","","73.7","","74.8","","75.8","","76.8","","77.7","","77.7","a"
"72"," Sri Lanka","51.6","","61.7","","72.7","","73.9","","74.1","","75.7","","77.3","","78.9","","80.5","","80.5","","78.8","","79.3","","80.0","","80.0","a"
