"Government expenditure on education (% of GDP)"
"Dimension: Education"
"SDG 1.a Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions"
"Definition: Current, capital and transfer spending on education, expressed as a percentage of GDP."
"Source: World Bank (2020a). World Development Indicators database. Washington, DC. http://data.worldbank.org. Accessed 22 July 2020."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2013-2018",""
"55"," Uruguay","..","","2.5","","2.4","","2.7","","..","","4.4","","..","","..","","..","","..","","4.8","","4.8","","..","","4.8","a"
"106"," Uzbekistan","..","","..","","..","","..","","..","","..","","..","","7.3","","6.0","","5.8","","5.7","","5.3","","..","","5.3","a"
"140"," Vanuatu","..","","..","","7.0","","..","","..","","..","","..","","..","","4.9","","5.5","","..","","4.7","","..","","4.7","a"
"113"," Venezuela (Bolivarian Republic of)","2.5","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"117"," Viet Nam","..","","..","","..","","..","","5.1","","4.8","","5.5","","5.7","","..","","..","","4.3","","..","","4.2","","4.2","a"
"179"," Yemen","..","","..","","9.6","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"146"," Zambia","..","","1.8","","1.8","","1.7","","..","","..","","..","","..","","..","","4.6","","3.7","","3.7","","4.7","","4.7","a"
"150"," Zimbabwe","12.5","","..","","..","","..","","1.5","","..","","6.1","","6.0","","6.1","","..","","..","","5.6","","4.6","","4.6","a"
"31"," United Arab Emirates","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"78"," Antigua and Barbuda","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"73"," Bosnia and Herzegovina","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"107"," Bolivia (Plurinational State of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"91"," Algeria","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"180"," Eritrea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"145"," Equatorial Guinea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
